PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
12409103,Regulation by carbon and nitrogen sources of a family of cellulases in Aspergillus nidulans,"Lockington RA, Rodbourn L, Barnett S, Carter CJ, Kelly JM.",Fungal Genet Biol. 2002 Nov;37(2):190-6. doi: 10.1016/s1087-1845(02)00504-2.,Lockington RA,Fungal Genet Biol,2002,2002/11/1,,,10.1016/s1087-1845(02)00504-2
12072952,Expression of xylanase enzymes from thermophilic microorganisms in fungal hosts,"Bergquist P, Te'o V, Gibbs M, Cziferszky A, de Faria FP, Azevedo M, Nevalainen H.",Extremophiles. 2002 Jun;6(3):177-84. doi: 10.1007/s00792-001-0252-5. Epub 2002 Mar 8.,Bergquist P,Extremophiles,2002,2002/6/20,,,10.1007/s00792-001-0252-5
11877400,Cleavage of the xylosyl serine linkage between a core peptide and a glycosaminoglycan chain by cellulases,"Takagaki K, Iwafune M, Kakizaki I, Ishido K, Kato Y, Endo M.",J Biol Chem. 2002 May 24;277(21):18397-403. doi: 10.1074/jbc.M111985200. Epub 2002 Feb 27.,Takagaki K,J Biol Chem,2002,2002/3/6,,,10.1074/jbc.M111985200
12092819,Functional analysis of the chitin-binding domain of a family 19 chitinase from Streptomyces griseus HUT6037: substrate-binding affinity and cis-dominant increase of antifungal function,"Itoh Y, Kawase T, Nikaidou N, Fukada H, Mitsutomi M, Watanabe T, Itoh Y.",Biosci Biotechnol Biochem. 2002 May;66(5):1084-92. doi: 10.1271/bbb.66.1084.,Itoh Y,Biosci Biotechnol Biochem,2002,2002/7/3,,,10.1271/bbb.66.1084
12018278,Use of measurement uncertainty analysis to assess accuracy of carbon mass balance closure for a cellulase production process,"Schell DJ, Sáez JC, Hamilton J, Tholudur A, McMillan JD.",Appl Biochem Biotechnol. 2002 Spring;98-100:509-23. doi: 10.1385/abab:98-100:1-9:509.,Schell DJ,Appl Biochem Biotechnol,2002,2002/5/23,,,10.1385/abab:98-100:1-9:509
11916668,"EglC, a new endoglucanase from Aspergillus niger with major activity towards xyloglucan","Hasper AA, Dekkers E, van Mil M, van de Vondervoort PJ, de Graaff LH.",Appl Environ Microbiol. 2002 Apr;68(4):1556-60. doi: 10.1128/AEM.68.4.1556-1560.2002.,Hasper AA,Appl Environ Microbiol,2002,2002/3/28,PMC123852,,10.1128/AEM.68.4.1556-1560.2002
12425676,Initial characterization of ethyl(hydroxyethyl) cellulose using enzymic degradation and chromatographic methods,"Richardson S, Lundqvist J, Wittgren B, Tjerneld F, Gorton L.",Biomacromolecules. 2002 Nov-Dec;3(6):1359-63. doi: 10.1021/bm020081m.,Richardson S,Biomacromolecules,2002,2002/11/12,,,10.1021/bm020081m
12454501,"Structure of the Humicola insolens cellobiohydrolase Cel6A D416A mutant in complex with a non-hydrolysable substrate analogue, methyl cellobiosyl-4-thio-beta-cellobioside, at 1.9 A","Varrot A, Frandsen TP, Driguez H, Davies GJ.",Acta Crystallogr D Biol Crystallogr. 2002 Dec;58(Pt 12):2201-4. doi: 10.1107/s0907444902017006. Epub 2002 Nov 23.,Varrot A,Acta Crystallogr D Biol Crystallogr,2002,2002/11/28,,,10.1107/s0907444902017006
12207900,"A sugarcane cystatin: recombinant expression, purification, and antifungal activity","Soares-Costa A, Beltramini LM, Thiemann OH, Henrique-Silva F.",Biochem Biophys Res Commun. 2002 Sep 6;296(5):1194-9. doi: 10.1016/s0006-291x(02)02046-6.,Soares-Costa A,Biochem Biophys Res Commun,2002,2002/9/5,,,10.1016/s0006-291x(02)02046-6
12089019,Expression of a fungal hydrophobin in the Saccharomyces cerevisiae cell wall: effect on cell surface properties and immobilization,"Nakari-Setälä T, Azeredo J, Henriques M, Oliveira R, Teixeira J, Linder M, Penttilä M.",Appl Environ Microbiol. 2002 Jul;68(7):3385-91. doi: 10.1128/AEM.68.7.3385-3391.2002.,Nakari-Setälä T,Appl Environ Microbiol,2002,2002/6/29,PMC126783,,10.1128/AEM.68.7.3385-3391.2002
12021790,Process technological effects of deletion and amplification of hydrophobins I and II in transformants of Trichoderma reesei,"Bailey MJ, Askolin S, Hörhammer N, Tenkanen M, Linder M, Penttilä M, Nakari-Setälä T.",Appl Microbiol Biotechnol. 2002 May;58(6):721-7. doi: 10.1007/s00253-002-0966-z. Epub 2002 Mar 7.,Bailey MJ,Appl Microbiol Biotechnol,2002,2002/5/22,,,10.1007/s00253-002-0966-z
12007616,Kinetic parameters and mode of action of the cellobiohydrolases produced by Talaromyces emersonii,"Tuohy MG, Walsh DJ, Murray PG, Claeyssens M, Cuffe MM, Savage AV, Coughlan MP.",Biochim Biophys Acta. 2002 Apr 29;1596(2):366-80. doi: 10.1016/s0167-4838(01)00308-9.,Tuohy MG,Biochim Biophys Acta,2002,2002/5/15,,,10.1016/s0167-4838(01)00308-9
12180914,Characterization of a fungal protein kinase from Cryphonectria parasitica and its transcriptional upregulation by hypovirus,"Kim MJ, Choi JW, Park SM, Cha BJ, Yang MS, Kim DH.",Mol Microbiol. 2002 Aug;45(4):933-41. doi: 10.1046/j.1365-2958.2002.03079.x.,Kim MJ,Mol Microbiol,2002,2002/8/16,,,10.1046/j.1365-2958.2002.03079.x
12112615,Direct surface analysis of fungal species by matrix-assisted laser desorption/ionization mass spectrometry,"Valentine NB, Wahl JH, Kingsley MT, Wahl KL.",Rapid Commun Mass Spectrom. 2002;16(14):1352-7. doi: 10.1002/rcm.721.,Valentine NB,Rapid Commun Mass Spectrom,2002,2002/7/12,,,10.1002/rcm.721
12467477,Carbon mass balance evaluation of cellulase production on soluble and insoluble substrates,"Sáez JC, Schell DJ, Tholudur A, Farmer J, Hamilton J, Colucci JA, McMillan JD.",Biotechnol Prog. 2002 Nov-Dec;18(6):1400-7. doi: 10.1021/bp0200292.,Sáez JC,Biotechnol Prog,2002,2002/12/7,,,10.1021/bp0200292
12135358,Structural insights into the beta-mannosidase from T. reesei obtained by synchrotron small-angle X-ray solution scattering enhanced by X-ray crystallography,"Aparicio R, Fischer H, Scott DJ, Verschueren KH, Kulminskaya AA, Eneiskaya EV, Neustroev KN, Craievich AF, Golubev AM, Polikarpov I.",Biochemistry. 2002 Jul 30;41(30):9370-5. doi: 10.1021/bi025811p.,Aparicio R,Biochemistry,2002,2002/7/24,,,10.1021/bi025811p
12118069,Rho5p downregulates the yeast cell integrity pathway,"Schmitz HP, Huppert S, Lorberg A, Heinisch JJ.",J Cell Sci. 2002 Aug 1;115(Pt 15):3139-48. doi: 10.1242/jcs.115.15.3139.,Schmitz HP,J Cell Sci,2002,2002/7/16,,,10.1242/jcs.115.15.3139
12210222,Impact of deglycosylation methods on two-dimensional gel electrophoresis and matrix assisted laser desorption/ionization-time of flight-mass spectrometry for proteomic analysis,"Fryksdale BG, Jedrzejewski PT, Wong DL, Gaertner AL, Miller BS.",Electrophoresis. 2002 Jul;23(14):2184-93. doi: 10.1002/1522-2683(200207)23:14<2184::AID-ELPS2184>3.0.CO;2-1.,Fryksdale BG,Electrophoresis,2002,2002/9/5,,,10.1002/1522-2683(200207)23:14<2184::AID-ELPS2184>3.0.CO;2-1
11850429,Phosphorylation positively regulates DNA binding of the carbon catabolite repressor Cre1 of Hypocrea jecorina (Trichoderma reesei),"Cziferszky A, Mach RL, Kubicek CP.",J Biol Chem. 2002 Apr 26;277(17):14688-94. doi: 10.1074/jbc.M200744200. Epub 2002 Feb 15.,Cziferszky A,J Biol Chem,2002,2002/2/19,,,10.1074/jbc.M200744200
12455698,Maintenance of mating cell integrity requires the adhesin Fig2p,"Zhang M, Bennett D, Erdman SE.",Eukaryot Cell. 2002 Oct;1(5):811-22. doi: 10.1128/EC.1.5.811-822.2002.,Zhang M,Eukaryot Cell,2002,2002/11/29,PMC126742,,10.1128/EC.1.5.811-822.2002
12447536,"Enzymatic specificity of three ribosome-inactivating proteins against fungal ribosomes, and correlation with antifungal activity","Park SW, Stevens NM, Vivanco JM.",Planta. 2002 Dec;216(2):227-34. doi: 10.1007/s00425-002-0851-0. Epub 2002 Aug 21.,Park SW,Planta,2002,2002/11/26,,,10.1007/s00425-002-0851-0
12242021,"The Hypocrea jecorina gal10 (uridine 5'-diphosphate-glucose 4-epimerase-encoding) gene differs from yeast homologues in structure, genomic organization and expression","Seiboth B, Karaffa L, Sándor E, Kubicek C.",Gene. 2002 Jul 24;295(1):143-9. doi: 10.1016/s0378-1119(02)00834-x.,Seiboth B,Gene,2002,2002/9/21,,,10.1016/s0378-1119(02)00834-x
12015967,Stt4 PI 4-kinase localizes to the plasma membrane and functions in the Pkc1-mediated MAP kinase cascade,"Audhya A, Emr SD.",Dev Cell. 2002 May;2(5):593-605. doi: 10.1016/s1534-5807(02)00168-5.,Audhya A,Dev Cell,2002,2002/5/23,,,10.1016/s1534-5807(02)00168-5
12324364,Direct and efficient production of ethanol from cellulosic material with a yeast strain displaying cellulolytic enzymes,"Fujita Y, Takahashi S, Ueda M, Tanaka A, Okada H, Morikawa Y, Kawaguchi T, Arai M, Fukuda H, Kondo A.",Appl Environ Microbiol. 2002 Oct;68(10):5136-41. doi: 10.1128/AEM.68.10.5136-5141.2002.,Fujita Y,Appl Environ Microbiol,2002,2002/9/27,PMC126432,,10.1128/AEM.68.10.5136-5141.2002
12185498,"KNR4 is a member of the PKC1 signalling pathway and genetically interacts with BCK2, a gene involved in cell cycle progression in Saccharomyces cerevisiae","Martin-Yken H, Dagkessamanskaia A, Talibi D, Francois J.",Curr Genet. 2002 Aug;41(5):323-32. doi: 10.1007/s00294-002-0299-6. Epub 2002 Jul 23.,Martin-Yken H,Curr Genet,2002,2002/8/20,,,10.1007/s00294-002-0299-6
11853968,A novel two-step extraction method with detergent/polymer systems for primary recovery of the fusion protein endoglucanase I-hydrophobin I,"Collén A, Persson J, Linder M, Nakari-Setälä T, Penttilä M, Tjerneld F, Sivars U.",Biochim Biophys Acta. 2002 Jan 15;1569(1-3):139-50. doi: 10.1016/s0304-4165(01)00244-6.,Collén A,Biochim Biophys Acta,2002,2002/2/21,,,10.1016/s0304-4165(01)00244-6
11815320,Ferritin concentrations in dried serum spots from capillary and venous blood in children in Sri Lanka: a validation study,"Ahluwalia N, de Silva A, Atukorala S, Weaver V, Molls R.",Am J Clin Nutr. 2002 Feb;75(2):289-94. doi: 10.1093/ajcn/75.2.289.,Ahluwalia N,Am J Clin Nutr,2002,2002/1/30,,,10.1093/ajcn/75.2.289
12009906,"The missing link in the fungal L-arabinose catabolic pathway, identification of the L-xylulose reductase gene","Richard P, Putkonen M, Väänänen R, Londesborough J, Penttilä M.",Biochemistry. 2002 May 21;41(20):6432-7. doi: 10.1021/bi025529i.,Richard P,Biochemistry,2002,2002/5/16,,,10.1021/bi025529i
11919723,"Lactose metabolism and cellulase production in Hypocrea jecorina: the gal7 gene, encoding galactose-1-phosphate uridylyltransferase, is essential for growth on galactose but not for cellulase induction","Seiboth B, Hofmann G, Kubicek CP.",Mol Genet Genomics. 2002 Mar;267(1):124-32. doi: 10.1007/s00438-002-0654-9. Epub 2002 Feb 22.,Seiboth B,Mol Genet Genomics,2002,2002/3/29,,,10.1007/s00438-002-0654-9
11825887,Elucidation of the metabolic fate of glucose in the filamentous fungus Trichoderma reesei using expressed sequence tag (EST) analysis and cDNA microarrays,"Chambergo FS, Bonaccorsi ED, Ferreira AJ, Ramos AS, Ferreira Júnior JR, Abrahão-Neto J, Farah JP, El-Dorry H.",J Biol Chem. 2002 Apr 19;277(16):13983-8. doi: 10.1074/jbc.M107651200. Epub 2002 Feb 1.,Chambergo FS,J Biol Chem,2002,2002/2/5,,,10.1074/jbc.M107651200
11393354,Adsorption of Thermomonospora fusca E5 and Trichoderma reesei cellobiohydrolase I cellulases on synthetic surfaces,"Baker CS, Suvajittanont W, Bothwell MK, McGuire J.",Appl Biochem Biotechnol. 2001 Apr;94(1):29-40. doi: 10.1385/abab:94:1:29.,Baker CS,Appl Biochem Biotechnol,2001,2001/6/8,,,10.1385/abab:94:1:29
11680821,Trichoderma reesei rho3 a homologue of yeast RH03 suppresses the growth defect of yeast sec15-1 mutation,"Vasara T, Saloheimo M, Keränen S, Penttilä M.",Curr Genet. 2001 Sep;40(2):119-27. doi: 10.1007/s002940100245.,Vasara T,Curr Genet,2001,2001/10/30,,,10.1007/s002940100245
11270575,L-Sorbose induces cellulase gene transcription in the cellulolytic fungus Trichoderma reesei,"Nogawa M, Goto M, Okada H, Morikawa Y.",Curr Genet. 2001 Jan;38(6):329-34. doi: 10.1007/s002940000165.,Nogawa M,Curr Genet,2001,2001/3/29,,,10.1007/s002940000165
11749214,The hydrophobins HFBI and HFBII from Trichoderma reesei showing efficient interactions with nonionic surfactants in aqueous two-phase systems,"Linder M, Selber K, Nakari-Setälä T, Qiao M, Kula MR, Penttilä M.",Biomacromolecules. 2001 Summer;2(2):511-7. doi: 10.1021/bm0001493.,Linder M,Biomacromolecules,2001,2001/12/26,,,10.1021/bm0001493
12552807,[Effect of 3'-UTR of EG I from Trichoderma reesei on its gene expression in Saccharomyces cerevisiae],"Xiao Z, Wu Z, Wang T, Qu Y, Gao P, Wang T.",Wei Sheng Wu Xue Bao. 2001 Oct;41(5):587-91.,Xiao Z,Wei Sheng Wu Xue Bao,2001,2003/1/30,,,
11545593,"Trichoderma reesei alpha-1,2-mannosidase: structural basis for the cleavage of four consecutive mannose residues","Van Petegem F, Contreras H, Contreras R, Van Beeumen J.",J Mol Biol. 2001 Sep 7;312(1):157-65. doi: 10.1006/jmbi.2001.4946.,Van Petegem F,J Mol Biol,2001,2001/9/8,,,10.1006/jmbi.2001.4946
11886564,Interactions of the Trichoderma reesei rho3 with the secretory pathway in yeast and T. reesei,"Vasara T, Salusjärvi L, Raudaskoski M, Keränen S, Penttilä M, Saloheimo M.",Mol Microbiol. 2001 Dec;42(5):1349-61. doi: 10.1046/j.1365-2958.2001.02716.x.,Vasara T,Mol Microbiol,2001,2002/3/12,,,10.1046/j.1365-2958.2001.02716.x
11693908,"Overproduction, purification, and characterization of the Trichoderma reesei hydrophobin HFBI","Askolin S, Nakari-Setälä T, Tenkanen M.",Appl Microbiol Biotechnol. 2001 Oct;57(1-2):124-30. doi: 10.1007/s002530100728.,Askolin S,Appl Microbiol Biotechnol,2001,2001/11/6,,,10.1007/s002530100728
11728634,Chemical mechanism of beta-xylosidase from Trichoderma reesei QM 9414: pH-dependence of kinetic parameters,"Gómez M, Isorna P, Rojo M, Estrada P.",Biochimie. 2001 Oct;83(10):961-7. doi: 10.1016/s0300-9084(01)01341-4.,Gómez M,Biochimie,2001,2001/12/1,,,10.1016/s0300-9084(01)01341-4
11281855,Characterization of protein glycoforms with N-linked neutral and phosphorylated oligosaccharides: studies on the glycosylation of endoglucanase 1 (Cel7B) from Trichoderma reesei,"García R, Cremata JA, Quintero O, Montesino R, Benkestock K, Ståhlberg J.",Biotechnol Appl Biochem. 2001 Apr;33(2):141-52. doi: 10.1042/ba20000085.,García R,Biotechnol Appl Biochem,2001,2001/4/3,,,10.1042/ba20000085
11503214,Proteins associated with the cell envelope of Trichoderma reesei: a proteomic approach,"Lim D, Hains P, Walsh B, Bergquist P, Nevalainen H.",Proteomics. 2001 Jul;1(7):899-909. doi: 10.1002/1615-9861(200107)1:7<899::AID-PROT899>3.0.CO;2-#.,Lim D,Proteomics,2001,2001/8/16,,,10.1002/1615-9861(200107)1:7<899::AID-PROT899>3.0.CO;2-#
11377763,"A combination of weakly stabilizing mutations with a disulfide bridge in the alpha-helix region of Trichoderma reesei endo-1,4-beta-xylanase II increases the thermal stability through synergism","Turunen O, Etuaho K, Fenel F, Vehmaanperä J, Wu X, Rouvinen J, Leisola M.",J Biotechnol. 2001 Jun 1;88(1):37-46. doi: 10.1016/s0168-1656(01)00253-x.,Turunen O,J Biotechnol,2001,2001/5/30,,,10.1016/s0168-1656(01)00253-x
11783902,Semi-solid-state fermentation of Eicchornia crassipes biomass as lignocellulosic biopolymer for cellulase and 3-glucosidase production by cocultivation of Aspergillus niger RK3 and Trichoderma reesei MTCC164,"Kumar R, Singh RP.",Appl Biochem Biotechnol. 2001 Oct-Dec;96(1-3):71-82. doi: 10.1385/abab:96:1-3:071.,Kumar R,Appl Biochem Biotechnol,2001,2002/1/11,,,10.1385/abab:96:1-3:071
11327768,"The X-ray crystal structure of the Trichoderma reesei family 12 endoglucanase 3, Cel12A, at 1.9 A resolution","Sandgren M, Shaw A, Ropp TH, Wu S, Bott R, Cameron AD, Ståhlberg J, Mitchinson C, Jones TA.",J Mol Biol. 2001 Apr 27;308(2):295-310. doi: 10.1006/jmbi.2001.4583.,Sandgren M,J Mol Biol,2001,2001/5/1,,,10.1006/jmbi.2001.4583
11762599,Differential expression of the Trichoderma reesei beta-xylanase II (xyn2) gene in the xylose-fermenting yeast Pichia stipitis,"Den Haan R, Van Zyl WH.",Appl Microbiol Biotechnol. 2001 Nov;57(4):521-7. doi: 10.1007/s002530100790.,Den Haan R,Appl Microbiol Biotechnol,2001,2002/1/5,,,10.1007/s002530100790
11361028,Enzymatic synthesis of aliphatic beta-lactosides as mimic units of glycosphingolipids by use of Trichoderma reesei cellulase,"Totani K, Yasutake N, Ohi H, Murata T, Usui T.",Arch Biochem Biophys. 2001 Jan 1;385(1):70-7. doi: 10.1006/abbi.2000.2133.,Totani K,Arch Biochem Biophys,2001,2001/5/22,,,10.1006/abbi.2000.2133
11500217,Application of microassays for investigation of cellulase abrasive activity and backstaining,"Sinitsyn AP, Gusakov AV, Grishutin SG, Sinitsyna OA, Ankudimova NV.",J Biotechnol. 2001 Aug 23;89(2-3):233-8. doi: 10.1016/s0168-1656(01)00306-6.,Sinitsyn AP,J Biotechnol,2001,2001/8/14,,,10.1016/s0168-1656(01)00306-6
11737205,Homologous expression and characterization of Cel61A (EG IV) of Trichoderma reesei,"Karlsson J, Saloheimo M, Siika-Aho M, Tenkanen M, Penttilä M, Tjerneld F.",Eur J Biochem. 2001 Dec;268(24):6498-507. doi: 10.1046/j.0014-2956.2001.02605.x.,Karlsson J,Eur J Biochem,2001,2001/12/12,,,10.1046/j.0014-2956.2001.02605.x
11304525,"ACEII, a novel transcriptional activator involved in regulation of cellulase and xylanase genes of Trichoderma reesei","Aro N, Saloheimo A, Ilmén M, Penttilä M.",J Biol Chem. 2001 Jun 29;276(26):24309-14. doi: 10.1074/jbc.M003624200. Epub 2001 Apr 13.,Aro N,J Biol Chem,2001,2001/4/17,,,10.1074/jbc.M003624200
11270873,Characterization of cellobiohydrolase I (Cel7A) glycoforms from extracts of Trichoderma reesei using capillary isoelectric focusing and electrospray mass spectrometry,"Hu JP, Lanthier P, White TC, McHugh SG, Yaguchi M, Roy R, Thibault P.",J Chromatogr B Biomed Sci Appl. 2001 Mar 10;752(2):349-68. doi: 10.1016/s0378-4347(00)00373-x.,Hu JP,J Chromatogr B Biomed Sci Appl,2001,2001/3/29,,,10.1016/s0378-4347(00)00373-x
11513877,"Use of HDEL-tagged Trichoderma reesei mannosyl oligosaccharide 1,2-alpha-D-mannosidase for N-glycan engineering in Pichia pastoris","Callewaert N, Laroy W, Cadirgi H, Geysens S, Saelens X, Min Jou W, Contreras R.",FEBS Lett. 2001 Aug 17;503(2-3):173-8. doi: 10.1016/s0014-5793(01)02676-x.,Callewaert N,FEBS Lett,2001,2001/8/22,,,10.1016/s0014-5793(01)02676-x
11500219,Action of purified Trichoderma reesei cellulases on cotton fibers and yarn,"Pere J, Puolakka A, Nousiainen P, Buchert J.",J Biotechnol. 2001 Aug 23;89(2-3):247-55. doi: 10.1016/s0168-1656(01)00308-x.,Pere J,J Biotechnol,2001,2001/8/14,,,10.1016/s0168-1656(01)00308-x
11368772,"Thermostability of endo-1,4-beta-xylanase II from Trichoderma reesei studied by electrospray ionization Fourier-transform ion cyclotron resonance MS, hydrogen/deuterium-exchange reactions and dynamic light scattering","Jänis J, Rouvinen J, Leisola M, Turunen O, Vainiotalo P.",Biochem J. 2001 Jun 1;356(Pt 2):453-60. doi: 10.1042/0264-6021:3560453.,Jänis J,Biochem J,2001,2001/5/23,PMC1221856,,10.1042/0264-6021:3560453
11500218,"Cellulase finishing of woven, cotton fabrics in jet and winch machines","Cortez JM, Ellis J, Bishop DP.",J Biotechnol. 2001 Aug 23;89(2-3):239-45. doi: 10.1016/s0168-1656(01)00307-8.,Cortez JM,J Biotechnol,2001,2001/8/14,,,10.1016/s0168-1656(01)00307-8
11722900,Degradation of xylan to D-xylose by recombinant Saccharomyces cerevisiae coexpressing the Aspergillus niger beta-xylosidase (xlnD) and the Trichoderma reesei xylanase II (xyn2) genes,"La Grange DC, Pretorius IS, Claeyssens M, van Zyl WH.",Appl Environ Microbiol. 2001 Dec;67(12):5512-9. doi: 10.1128/AEM.67.12.5512-5519.2001.,La Grange DC,Appl Environ Microbiol,2001,2001/11/28,PMC93337,,10.1128/AEM.67.12.5512-5519.2001
11336632,Engineering of a glycosidase Family 7 cellobiohydrolase to more alkaline pH optimum: the pH behaviour of Trichoderma reesei Cel7A and its E223S/ A224H/L225V/T226A/D262G mutant,"Becker D, Braet C, Brumer H 3rd, Claeyssens M, Divne C, Fagerström BR, Harris M, Jones TA, Kleywegt GJ, Koivula A, Mahdi S, Piens K, Sinnott ML, Ståhlberg J, Teeri TT, Underwood M, Wohlfahrt G.",Biochem J. 2001 May 15;356(Pt 1):19-30. doi: 10.1042/0264-6021:3560019.,Becker D,Biochem J,2001,2001/5/5,PMC1221808,,10.1042/0264-6021:3560019
11261722,Genetically engineered peptide fusions for improved protein partitioning in aqueous two-phase systems. Effect of fusion localization on endoglucanase I of Trichoderma reesei,"Collén A, Ward M, Tjerneld F, Stålbrand H.",J Chromatogr A. 2001 Mar 2;910(2):275-84. doi: 10.1016/s0021-9673(00)01212-7.,Collén A,J Chromatogr A,2001,2001/3/23,,,10.1016/s0021-9673(00)01212-7
11278040,Genetic engineering of the Trichoderma reesei endoglucanase I (Cel7B) for enhanced partitioning in aqueous two-phase systems containing thermoseparating ethylene oxide--propylene oxide copolymers,"Collén A, Ward M, Tjerneld F, Stålbrand H.",J Biotechnol. 2001 May 4;87(2):179-91. doi: 10.1016/s0168-1656(01)00241-3.,Collén A,J Biotechnol,2001,2001/3/30,,,10.1016/s0168-1656(01)00241-3
11963891,Influence of operating conditions and vessel size on oxygen transfer during cellulase production,"Schell DJ, Farmer J, Hamilton J, Lyons B, McMillan JD, Sáez JC, Tholudur A.",Appl Biochem Biotechnol. 2001 Spring;91-93:627-42. doi: 10.1385/abab:91-93:1-9:627.,Schell DJ,Appl Biochem Biotechnol,2001,2002/4/20,,,10.1385/abab:91-93:1-9:627
11800265,The yeast cell-wall salvage pathway,"Popolo L, Gualtieri T, Ragni E.",Med Mycol. 2001;39 Suppl 1:111-21.,Popolo L,Med Mycol,2001,2002/1/22,,,
11502213,Mechanism of substrate inhibition in cellulose synergistic degradation,"Väljamäe P, Pettersson G, Johansson G.",Eur J Biochem. 2001 Aug;268(16):4520-6. doi: 10.1046/j.1432-1327.2001.02377.x.,Väljamäe P,Eur J Biochem,2001,2001/8/15,,,10.1046/j.1432-1327.2001.02377.x
11341680,Utilisation of tomato pomace as a substrate for the production of vitamin B12--a preliminary appraisal,"Haddadin MS, Abu-Reesh IM, Haddadin FA, Robinson RK.",Bioresour Technol. 2001 Jul;78(3):225-30. doi: 10.1016/s0960-8524(01)00018-9.,Haddadin MS,Bioresour Technol,2001,2001/5/9,,,10.1016/s0960-8524(01)00018-9
11179652,Directed immobilization of recombinant staphylococci on cotton fibers by functional display of a fungal cellulose-binding domain,"Lehtiö J, Wernérus H, Samuelson P, Teeri TT, Ståhl S.",FEMS Microbiol Lett. 2001 Feb 20;195(2):197-204. doi: 10.1111/j.1574-6968.2001.tb10521.x.,Lehtiö J,FEMS Microbiol Lett,2001,2001/2/17,,,10.1111/j.1574-6968.2001.tb10521.x
12233746,Parameters influencing protein extraction for whole broths in detergent based aqueous two-phase systems,"Selber K, Collén A, Hyytiä T, Penttilä M, Tjerneld F, Kula MR.",Bioseparation. 2001;10(4-5):229-36. doi: 10.1023/a:1016379111336.,Selber K,Bioseparation,2001,2002/9/18,,,10.1023/a:1016379111336
11272027,Simultaneous saccharification and fermentation of lignocellulosic wastes to ethanol using a thermotolerant yeast,"Hari Krishna S, Janardhan Reddy T, Chowdary GV.",Bioresour Technol. 2001 Apr;77(2):193-6. doi: 10.1016/s0960-8524(00)00151-6.,Hari Krishna S,Bioresour Technol,2001,2001/3/29,,,10.1016/s0960-8524(00)00151-6
11325554,Addition of substrate-binding domains increases substrate-binding capacity and specific activity of a chitinase from Trichoderma harzianum,"Limón MC, Margolles-Clark E, Benítez T, Penttilä M.",FEMS Microbiol Lett. 2001 Apr 20;198(1):57-63. doi: 10.1111/j.1574-6968.2001.tb10619.x.,Limón MC,FEMS Microbiol Lett,2001,2001/4/28,,,10.1111/j.1574-6968.2001.tb10619.x
11471744,Molecular cloning and characterization of cel2 from the fungus Cochlibolus carbonum,"Ahn JH, Sposato P, Kim SI, Walton JD.",Biosci Biotechnol Biochem. 2001 Jun;65(6):1406-11. doi: 10.1271/bbb.65.1406.,Ahn JH,Biosci Biotechnol Biochem,2001,2001/7/27,,,10.1271/bbb.65.1406
11963908,Fingerprinting Trichoderma reesei hydrolases in a commercial cellulase preparation,"Vinzant TB, Adney WS, Decker SR, Baker JO, Kinter MT, Sherman NE, Fox JW, Himmel ME.",Appl Biochem Biotechnol. 2001 Spring;91-93:99-107. doi: 10.1385/abab:91-93:1-9:99.,Vinzant TB,Appl Biochem Biotechnol,2001,2002/4/20,,,10.1385/abab:91-93:1-9:99
11483013,Free polymeric bioligands in aqueous two-phase affinity extractions of microbial xylanases and pullulanase,"Teotia S, Lata R, Gupta MN.",Protein Expr Purif. 2001 Aug;22(3):484-8. doi: 10.1006/prep.2001.1466.,Teotia S,Protein Expr Purif,2001,2001/8/3,,,10.1006/prep.2001.1466
11267701,Study of protein adsorption on indigo particles confirms the existence of enzyme--indigo interaction sites in cellulase molecules,"Gusakov AV, Sinitsyn AP, Markov AV, Sinitsyna OA, Ankudimova NV, Berlin AG.",J Biotechnol. 2001 Apr 27;87(1):83-90. doi: 10.1016/s0168-1656(01)00234-6.,Gusakov AV,J Biotechnol,2001,2001/3/27,,,10.1016/s0168-1656(01)00234-6
11571172,Generation of metal-binding staphylococci through surface display of combinatorially engineered cellulose-binding domains,"Wernérus H, Lehtiö J, Teeri T, Nygren PA, Ståhl S.",Appl Environ Microbiol. 2001 Oct;67(10):4678-84. doi: 10.1128/AEM.67.10.4678-4684.2001.,Wernérus H,Appl Environ Microbiol,2001,2001/9/26,PMC93219,,10.1128/AEM.67.10.4678-4684.2001
11408589,"Perturbation of the nucleus: a novel Hog1p-independent, Pkc1p-dependent consequence of hypertonic shock in yeast","Nanduri J, Tartakoff AM.",Mol Biol Cell. 2001 Jun;12(6):1835-41. doi: 10.1091/mbc.12.6.1835.,Nanduri J,Mol Biol Cell,2001,2001/6/16,PMC37345,,10.1091/mbc.12.6.1835
11425470,Antifungal activity of a novel endochitinase gene (chit36) from Trichoderma harzianum Rifai TM,"Viterbo A, Haran S, Friesem D, Ramot O, Chet I.",FEMS Microbiol Lett. 2001 Jun 25;200(2):169-74. doi: 10.1111/j.1574-6968.2001.tb10710.x.,Viterbo A,FEMS Microbiol Lett,2001,2001/6/27,,,10.1111/j.1574-6968.2001.tb10710.x
12702349,Transcriptional repression of ADH2-regulated beta-xylanase production by ethanol in recombinant strains of Saccharomyces cerevisiae,"du Preez JC, Maré JE, Albertyn J, Kilian SG.",FEMS Yeast Res. 2001 Dec;1(3):233-40. doi: 10.1111/j.1567-1364.2001.tb00039.x.,du Preez JC,FEMS Yeast Res,2001,2003/4/19,,,10.1111/j.1567-1364.2001.tb00039.x
