PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
10333558,"Simultaneous production of catalase, glucose oxidase and gluconic acid by Aspergillus niger mutant","Fiedurek J, Gromada A, Pielecki J.",Acta Microbiol Pol. 1998;47(4):355-64.,Fiedurek J,Acta Microbiol Pol,1998,1999/5/20,,,
9561240,"Substrate specificity of non-pepsin-type acid proteinase, Aspergillus niger proteinase A","Komatsu S, Nishii W, Sasaki H, Muramatsu T, Tanokura M.",Adv Exp Med Biol. 1998;436:345-8. doi: 10.1007/978-1-4615-5373-1_48.,Komatsu S,Adv Exp Med Biol,1998,1998/4/30,,,10.1007/978-1-4615-5373-1_48
9974221,Recombinant glucoamylase production by Aspergillus niger B1 in chemostat and pH auxostat cultures,"Swift RJ, Wiebe MG, Robson GD, Trinci AP.",Fungal Genet Biol. 1998 Nov;25(2):100-9. doi: 10.1006/fgbi.1998.1089.,Swift RJ,Fungal Genet Biol,1998,1999/2/12,,,10.1006/fgbi.1998.1089
10503074,Construction and application of MCBL plate for facilitation of chromosome recombination in fungi,"Ai Y, Meng F.",Chin J Biotechnol. 1998;14(3):149-55.,Ai Y,Chin J Biotechnol,1998,1999/9/30,,,
9549105,Characterization of galactosidases from Aspergillus niger: purification of a novel alpha-galactosidase activity,"Manzanares P, de Graaff LH, Visser J.",Enzyme Microb Technol. 1998 Apr;22(5):383-90. doi: 10.1016/s0141-0229(97)00207-x.,Manzanares P,Enzyme Microb Technol,1998,1998/4/29,,,10.1016/s0141-0229(97)00207-x
9782785,Optimisation of different physical parameters for bioleaching of phosphate by Aspergillus niger from Indian rock phosphate,"Ghosh R, Banik AK.",Indian J Exp Biol. 1998 Jul;36(7):688-92.,Ghosh R,Indian J Exp Biol,1998,1998/10/23,,,
9699985,Concentration and purification of beta-glucosidase from Aspergillus niger by using aqueous two-phase partitioning,"Johansson G, Reczey K.",J Chromatogr B Biomed Sci Appl. 1998 Jun 26;711(1-2):161-72. doi: 10.1016/s0378-4347(97)00601-4.,Johansson G,J Chromatogr B Biomed Sci Appl,1998,1998/8/12,,,10.1016/s0378-4347(97)00601-4
9654775,"Biotransformation of shiromodiol diacetate, myli-4(15)-en-9-one and myliol by Aspergillus niger","Hayashi K, Asano K, Tanaka M, Takaoka D, Nozaki H.",Phytochemistry. 1998 Jun;48(3):461-6. doi: 10.1016/s0031-9422(97)00895-9.,Hayashi K,Phytochemistry,1998,1998/7/9,,,10.1016/s0031-9422(97)00895-9
16961209,Effect of some essential oils on microorganisms,"Pandey R, Mehrotra N, Gaur R, Darmwal NS.",Hindustan Antibiot Bull. 1998 Feb-Nov;40(1-4):59-61.,Pandey R,Hindustan Antibiot Bull,1998,2006/9/12,,,
9675361,"Characterization of the subsite structure of the beta-glucosidase from Aspergillus niger, an aspect of the mechanism of carbohydrate recognition","Ohnishi M, Okada G, Yazaki T.",Carbohydr Res. 1998 Mar;308(1-2):201-5. doi: 10.1016/s0008-6215(98)00025-1.,Ohnishi M,Carbohydr Res,1998,1998/7/24,,,10.1016/s0008-6215(98)00025-1
12549330,[The intergeneric compatibility of heredity and expression for cellulase genomes between Aspergillus niger and Trichoderma reesei],"Ai Y, Teng R, Gao P, Meng F, Wang Z.",Wei Sheng Wu Xue Bao. 1998 Jun;38(3):186-92.,Ai Y,Wei Sheng Wu Xue Bao,1998,2003/1/29,,,
9508794,Recombination of mitochondrial DNA without selection pressure among compatible strains of the Aspergillus niger species aggregate,"Tóth B, Hamari Z, Ferenczy L, Varga J, Kevei F.",Curr Genet. 1998 Mar;33(3):199-205. doi: 10.1007/s002940050327.,Tóth B,Curr Genet,1998,1998/5/23,,,10.1007/s002940050327
9615479,"Secretion, purification, and characterisation of barley alpha-amylase produced by heterologous gene expression in Aspergillus niger","Juge N, Svensson B, Williamson G.",Appl Microbiol Biotechnol. 1998 Apr;49(4):385-92. doi: 10.1007/s002530051187.,Juge N,Appl Microbiol Biotechnol,1998,1998/6/6,,,10.1007/s002530051187
9564732,Biotransformation of linalool to furanoid and pyranoid linalool oxides by Aspergillus niger,"Demyttenaere JC, Willemen HM.",Phytochemistry. 1998 Mar;47(6):1029-36. doi: 10.1016/s0031-9422(97)00688-2.,Demyttenaere JC,Phytochemistry,1998,1998/5/30,,,10.1016/s0031-9422(97)00688-2
9466262,"Isolation and analysis of xlnR, encoding a transcriptional activator co-ordinating xylanolytic expression in Aspergillus niger","van Peij NN, Visser J, de Graaff LH.",Mol Microbiol. 1998 Jan;27(1):131-42. doi: 10.1046/j.1365-2958.1998.00666.x.,van Peij NN,Mol Microbiol,1998,1998/2/18,,,10.1046/j.1365-2958.1998.00666.x
9708267,Inhibition of Aspergillus niger and Aspergillus flavus by some herbs and spices,"Yin MC, Cheng WS.",J Food Prot. 1998 Jan;61(1):123-5. doi: 10.4315/0362-028x-61.1.123.,Yin MC,J Food Prot,1998,1998/8/26,,,10.4315/0362-028x-61.1.123
12549372,[Purification and properties of inulinases from Aspergillus niger M89],"Ji Y, Zhao X.",Wei Sheng Wu Xue Bao. 1998 Apr;38(2):120-5.,Ji Y,Wei Sheng Wu Xue Bao,1998,2003/1/29,,,
9449837,The tree-dimensional structure of aspergillus niger pectin lyase B at 1.7-A resolution,"Vitali J, Schick B, Kester HC, Visser J, Jurnak F.",Plant Physiol. 1998 Jan;116(1):69-80. doi: 10.1104/pp.116.1.69.,Vitali J,Plant Physiol,1998,1998/2/5,PMC35189,,10.1104/pp.116.1.69
9821268,"Enzymatic synthesis and characterization of 6-O-Beta-D-xylopyranosyl-2-acetamido-2-deoxy-D-glucopyranose, a structural analog of primeverose","Vetere A, Bosco M, Paoletti S.",Carbohydr Res. 1998 Sep;311(1-2):79-83. doi: 10.1016/s0008-6215(98)00184-0.,Vetere A,Carbohydr Res,1998,1998/11/20,,,10.1016/s0008-6215(98)00184-0
9691429,Purification of extracellular catalase from Aspergillus niger,"Rogalski J, Fiedurek J, Gromada A.",Acta Microbiol Pol. 1998;47(1):31-43.,Rogalski J,Acta Microbiol Pol,1998,1998/8/6,,,
9758775,The transcriptional activator XlnR regulates both xylanolytic and endoglucanase gene expression in Aspergillus niger,"van Peij NN, Gielkens MM, de Vries RP, Visser J, de Graaff LH.",Appl Environ Microbiol. 1998 Oct;64(10):3615-9. doi: 10.1128/AEM.64.10.3615-3619.1998.,van Peij NN,Appl Environ Microbiol,1998,1998/10/6,PMC106473,,10.1128/AEM.64.10.3615-3619.1998
9754008,[Pulmonary disease after massive inhalation of Aspergillus niger],"Nagai K, Sukoh N, Yamamoto H, Suzuki A, Inoue M, Watanabe N, Kuroda R, Yamaguchi E.",Nihon Kokyuki Gakkai Zasshi. 1998 Jun;36(6):551-5.,Nagai K,Nihon Kokyuki Gakkai Zasshi,1998,1998/10/1,,,
9830095,"Analysis of the role of the gene bipA, encoding the major endoplasmic reticulum chaperone protein in the secretion of homologous and heterologous proteins in black Aspergilli","Punt PJ, van Gemeren IA, Drint-Kuijvenhoven J, Hessing JG, van Muijlwijk-Harteveld GM, Beijersbergen A, Verrips CT, van den Hondel CA.",Appl Microbiol Biotechnol. 1998 Oct;50(4):447-54. doi: 10.1007/s002530051319.,Punt PJ,Appl Microbiol Biotechnol,1998,1998/11/27,,,10.1007/s002530051319
9972237,Effects of carbohydrate chain on surface net charge and hydrophobicity of glycoenzymes,"Akiba S, Yamamoto K, Kumagai H.",Biosci Biotechnol Biochem. 1998 Nov;62(11):2171-6. doi: 10.1271/bbb.62.2171.,Akiba S,Biosci Biotechnol Biochem,1998,1999/2/11,,,10.1271/bbb.62.2171
10520759,"The antifungal activity of 2,2'-diamino-4,4'-dithiazole derivatives is due to the possible inhibition of lanosterol-14-alpha-demethylase","Scozzafava A, Nicolae A, Maior O, Briganti F, Supuran CT.",J Enzyme Inhib. 1998;14(1):49-68. doi: 10.3109/14756369809036545.,Scozzafava A,J Enzyme Inhib,1998,1999/10/16,,,10.3109/14756369809036545
9713256,Allylamine type xanthone antimycotics,"Salmoiraghi I, Rossi M, Valenti P, Da Re P.",Arch Pharm (Weinheim). 1998 Jun;331(6):225-7. doi: 10.1002/(sici)1521-4184(199806)331:6<225::aid-ardp225>3.0.co;2-5.,Salmoiraghi I,Arch Pharm (Weinheim),1998,1998/8/26,,,10.1002/(sici)1521-4184(199806)331:6<225::aid-ardp225>3.0.co;2-5
9664679,Carboxy-group modification: high-temperature activation of charge-neutralized and charge-reversed beta-glucosidases from Aspergillus niger,"Rashid MH, Siddiqui KS.",Biotechnol Appl Biochem. 1998 Jun;27(3):231-7.,Rashid MH,Biotechnol Appl Biochem,1998,1998/7/17,,,
9628538,Soybeans transformed with a fungal phytase gene improve phosphorus availability for broilers,"Denbow DM, Grabau EA, Lacy GH, Kornegay ET, Russell DR, Umbeck PF.",Poult Sci. 1998 Jun;77(6):878-81. doi: 10.1093/ps/77.6.878.,Denbow DM,Poult Sci,1998,1998/6/17,,,10.1093/ps/77.6.878
9578486,Isolation and characterization of an evolutionary precursor of human monoamine oxidases A and B,"Sablin SO, Yankovskaya V, Bernard S, Cronin CN, Singer TP.",Eur J Biochem. 1998 Apr 1;253(1):270-9. doi: 10.1046/j.1432-1327.1998.2530270.x.,Sablin SO,Eur J Biochem,1998,1998/5/13,,,10.1046/j.1432-1327.1998.2530270.x
12549423,[Screening and breeding of highly-effected degrading cotton-phenol strains and study on defoxication technology and conditions],"Shi A, Zhang Y, Qu P, Yan J, Xiao H.",Wei Sheng Wu Xue Bao. 1998 Aug;38(4):318-20.,Shi A,Wei Sheng Wu Xue Bao,1998,2003/1/29,,,
9649839,Identification of active site residues in a ferulic acid esterase (FAE-III) from Aspergillus niger,"Aliwan FO, Williamson G.",Biochem Soc Trans. 1998 May;26(2):S164. doi: 10.1042/bst026s164.,Aliwan FO,Biochem Soc Trans,1998,1998/7/3,,,10.1042/bst026s164
9793840,Inhibition of succinic semialdehyde dehydrogenase by N-formylglycine,"Kumar S, Punekar NS.",J Enzyme Inhib. 1998 Aug;13(5):369-76. doi: 10.3109/14756369809021482.,Kumar S,J Enzyme Inhib,1998,1998/10/30,,,10.3109/14756369809021482
9614699,Substrate specificities of alpha-L-arabinofuranosidases produced by two species of Aspergillus niger,"Kaneko S, Ishii T, Kobayashi H, Kusakabe I.",Biosci Biotechnol Biochem. 1998 Apr;62(4):695-9. doi: 10.1271/bbb.62.695.,Kaneko S,Biosci Biotechnol Biochem,1998,1998/6/6,,,10.1271/bbb.62.695
9772752,Aberrant processing of wild-type and mutant bovine pancreatic trypsin inhibitor secreted by Aspergillus niger,"MacKenzie DA, Kraunsoe JA, Chesshyre JA, Lowe G, Komiyama T, Fuller RS, Archer DB.",J Biotechnol. 1998 Aug 12;63(2):137-46. doi: 10.1016/s0168-1656(98)00081-9.,MacKenzie DA,J Biotechnol,1998,1998/10/17,,,10.1016/s0168-1656(98)00081-9
9972233,Thermal unfolding of the starch binding domain of Aspergillus niger glucoamylase,"Tanaka A, Karita S, Kosuge Y, Senoo K, Obata H, Kitamoto N.",Biosci Biotechnol Biochem. 1998 Nov;62(11):2127-32. doi: 10.1271/bbb.62.2127.,Tanaka A,Biosci Biotechnol Biochem,1998,1999/2/11,,,10.1271/bbb.62.2127
9540832,"Identification, cloning and sequence of the Aspergillus niger areA wide domain regulatory gene controlling nitrogen utilisation","MacCabe AP, Vanhanen S, Sollewign Gelpke MD, van de Vondervoort PJ, Arst HN Jr, Visser J.",Biochim Biophys Acta. 1998 Mar 9;1396(2):163-8. doi: 10.1016/s0167-4781(97)00212-1.,MacCabe AP,Biochim Biophys Acta,1998,1998/4/16,,,10.1016/s0167-4781(97)00212-1
9851698,Determinants of the fidelity of processing glucoamylase-lysozyme fusions by Aspergillus niger,"Spencer JA, Jeenes DJ, MacKenzie DA, Haynie DT, Archer DB.",Eur J Biochem. 1998 Nov 15;258(1):107-12. doi: 10.1046/j.1432-1327.1998.2580107.x.,Spencer JA,Eur J Biochem,1998,1998/12/16,,,10.1046/j.1432-1327.1998.2580107.x
9627384,Use of hemicellulose hydrolysate for beta-glucosidase fermentation,"Réczey K, Brumbauer A, Bollók M, Szengyel ZS, Zacchi G.",Appl Biochem Biotechnol. 1998 Spring;70-72:225-35.,Réczey K,Appl Biochem Biotechnol,1998,1998/6/17,,,
9666184,Structure-activity relationships of new aranorosin analogs to antifungal activity,"Vijayakumar EK, Roy K, Chatterjee S, Mukhopadhyay T, Bhat RG, Ganguli BN.",J Antibiot (Tokyo). 1998 May;51(5):522-4. doi: 10.7164/antibiotics.51.522.,Vijayakumar EK,J Antibiot (Tokyo),1998,1998/7/17,,,10.7164/antibiotics.51.522
9764483,Application of an encapsulated filamentous fungus in solubilization of inorganic phosphate,"Vassileva M, Azcon R, Barea JM, Vassilev N.",J Biotechnol. 1998 Jul 30;63(1):67-72. doi: 10.1016/s0168-1656(98)00074-1.,Vassileva M,J Biotechnol,1998,1998/10/9,,,10.1016/s0168-1656(98)00074-1
9685506,In situ detection of protein-DNA interactions in filamentous fungi by in vivo footprinting,"Wolschek MF, Narendja F, Karlseder J, Kubicek CP, Scazzocchio C, Strauss J.",Nucleic Acids Res. 1998 Aug 15;26(16):3862-4. doi: 10.1093/nar/26.16.3862.,Wolschek MF,Nucleic Acids Res,1998,1998/8/1,PMC147760,,10.1093/nar/26.16.3862
10024232,Baker's asthma due to the enzyme xylanase -- a new occupational allergen,"Baur X, Sander I, Posch A, Raulf-Heimsoth M.",Clin Exp Allergy. 1998 Dec;28(12):1591-3. doi: 10.1046/j.1365-2222.1998.00429.x.,Baur X,Clin Exp Allergy,1998,1999/2/19,,,10.1046/j.1365-2222.1998.00429.x
9463887,Dynamic and structural properties of glucose oxidase enzyme,"Haouz A, Twist C, Zentz C, Tauc P, Alpert B.",Eur Biophys J. 1998;27(1):19-25. doi: 10.1007/s002490050106.,Haouz A,Eur Biophys J,1998,1998/2/17,,,10.1007/s002490050106
9691650,[Intralobar sequestration associated with pulmonary aspergillosis],"Oshima M, Oda H, Watanabe A, Kuwabara M.",Nihon Kokyuki Gakkai Zasshi. 1998 Apr;36(4):358-62.,Oshima M,Nihon Kokyuki Gakkai Zasshi,1998,1998/8/6,,,
9827292,Endocarditis caused by Aspergillus niger: case report,Vivas C.,Clin Infect Dis. 1998 Nov;27(5):1322-3. doi: 10.1093/clinids/27.5.1322.,Vivas C,Clin Infect Dis,1998,1998/11/25,,,10.1093/clinids/27.5.1322
9864459,Study on splitting of sucrose glycoside bonds by beta-fructosidase of Aspergillus niger VKM F-801,"Korneeva OS, Zherebtsov NA, Cheremushkina IV, Ukhina EY.",Biochemistry (Mosc). 1998 Oct;63(10):1220-5.,Korneeva OS,Biochemistry (Mosc),1998,1998/12/29,,,
9604338,Metabolism of carbofuran by Aspergillus niger and Fusarium graminearum,Salama AK.,J Environ Sci Health B. 1998 May;33(3):253-66. doi: 10.1080/03601239809373142.,Salama AK,J Environ Sci Health B,1998,1998/5/30,,,10.1080/03601239809373142
9748653,The amino acid sequences of carboxypeptidases I and II from Aspergillus niger and their stability in the presence of divalent cations,"Svendsen I, Dal Degan F.",Biochim Biophys Acta. 1998 Sep 8;1387(1-2):369-77. doi: 10.1016/s0167-4838(98)00135-6.,Svendsen I,Biochim Biophys Acta,1998,1998/9/28,,,10.1016/s0167-4838(98)00135-6
9835155,[Ocular perforation in the agrarian environment],"Carranza R, López N, González F, Domínguez J, Amigo A, Martínez F.",Enferm Infecc Microbiol Clin. 1998 Oct;16(8):377-8.,Carranza R,Enferm Infecc Microbiol Clin,1998,1998/12/3,,,
9656680,"[A case of secondary invasive pulmonary aspergillosis originating from an aspergilloma, successfully treated with itraconazole]","Nakagawa Y, Shimazu K, Ebihara M, Amann K.",Nihon Kokyuki Gakkai Zasshi. 1998 Mar;36(3):294-8.,Nakagawa Y,Nihon Kokyuki Gakkai Zasshi,1998,1998/7/10,,,
9731478,A phytoalexin is modified to less fungitoxic substances by crown rot pathogen in groundnut Arachis hypogaea L,"Sailaja PR, Podile AR.",Indian J Exp Biol. 1998 Jun;36(6):631-4.,Sailaja PR,Indian J Exp Biol,1998,1998/9/10,,,
9710894,Comparison of glycosylation patterns of phytase from Aspergillus niger (A. ficuum) NRRL 3135 and recombinant phytase,"Panchal T, Wodzinski RJ.",Prep Biochem Biotechnol. 1998 Aug;28(3):201-17. doi: 10.1080/10826069808010136.,Panchal T,Prep Biochem Biotechnol,1998,1998/8/26,,,10.1080/10826069808010136
9834905,"Aspects of the mechanism of catalysis of glucose oxidase: a docking, molecular mechanics and quantum chemical study","Meyer M, Wohlfahrt G, Knäblein J, Schomburg D.",J Comput Aided Mol Des. 1998 Sep;12(5):425-40. doi: 10.1023/a:1008020124326.,Meyer M,J Comput Aided Mol Des,1998,1998/12/3,,,10.1023/a:1008020124326
9723208,Excited-state dynamics of fully reduced flavins and flavoenzymes studied at subpicosecond time resolution,"Enescu M, Lindqvist L, Soep B.",Photochem Photobiol. 1998 Aug;68(2):150-6. doi: 10.1562/0031-8655(1998)068<0150:esdofr>2.3.co;2.,Enescu M,Photochem Photobiol,1998,1998/9/2,,,10.1562/0031-8655(1998)068<0150:esdofr>2.3.co;2
9649843,Enzymic hydrolysis of diferulates from wheat bran cell walls,"Garcia-Conesa MT, Kroon PA, Williamson G.",Biochem Soc Trans. 1998 May;26(2):S168. doi: 10.1042/bst026s168.,Garcia-Conesa MT,Biochem Soc Trans,1998,1998/7/3,,,10.1042/bst026s168
9561230,Aspergillus niger acid proteinase A. Structure and function,"Takahashi K, Kagami N, Huang XP, Kojima M, Inoue H.",Adv Exp Med Biol. 1998;436:275-82. doi: 10.1007/978-1-4615-5373-1_38.,Takahashi K,Adv Exp Med Biol,1998,1998/4/30,,,10.1007/978-1-4615-5373-1_38
9776825,"Polar lipids of Aspergillus fumigatus, A. niger, A. nidulans, A. flavus and A. terreus","Birch M, Drucker DB, Riba I, Gaskell SJ, Denning DW.",Med Mycol. 1998 Jun;36(3):127-34.,Birch M,Med Mycol,1998,1998/10/20,,,
9764174,Proximal subungual onychomycosis due to Aspergillus niger: report of two cases,"Tosti A, Piraccini BM.",Br J Dermatol. 1998 Jul;139(1):156-7. doi: 10.1046/j.1365-2133.1998.02340.x.,Tosti A,Br J Dermatol,1998,1998/10/9,,,10.1046/j.1365-2133.1998.02340.x
9516718,"Novel microbial hydroxylation of 13-ethyl-17 beta-hydroxy-18,19-dinor-17 alpha-pregn-4-en-20-yn-3-one","Hu SH, Tian XF, Han GD.",Steroids. 1998 Feb;63(2):88-92. doi: 10.1016/s0039-128x(97)00139-6.,Hu SH,Steroids,1998,1998/3/28,,,10.1016/s0039-128x(97)00139-6
9723670,Allergy to Aspergillus-derived enzymes in the baking industry: identification of beta-xylosidase from Aspergillus niger as a new allergen (Asp n 14),"Sander I, Raulf-Heimsoth M, Siethoff C, Lohaus C, Meyer HE, Baur X.",J Allergy Clin Immunol. 1998 Aug;102(2):256-64. doi: 10.1016/s0091-6749(98)70109-5.,Sander I,J Allergy Clin Immunol,1998,1998/9/2,,,10.1016/s0091-6749(98)70109-5
9624910,Platinum-catalyzed enzyme electrodes immobilized on gold using self-assembled layers,"Gooding JJ, Praig VG, Hall EA.",Anal Chem. 1998 Jun 1;70(11):2396-402. doi: 10.1021/ac971035t.,Gooding JJ,Anal Chem,1998,1998/6/13,,,10.1021/ac971035t
9706184,Microbial inhibitory properties and stability of topotecan hydrochloride injection,"Patel K, Craig SB, McBride MG, Palepu NR.",Am J Health Syst Pharm. 1998 Aug 1;55(15):1584-7. doi: 10.1093/ajhp/55.15.1584.,Patel K,Am J Health Syst Pharm,1998,1998/8/26,,,10.1093/ajhp/55.15.1584
9480832,Conservation of the active site motif in Aspergillus niger (ficuum) pH 6.0 optimum acid phosphatase and kidney bean purple acid phosphatase,"Mullaney EJ, Ullah AH.",Biochem Biophys Res Commun. 1998 Feb 13;243(2):471-3. doi: 10.1006/bbrc.1998.8116.,Mullaney EJ,Biochem Biophys Res Commun,1998,1998/3/3,,,10.1006/bbrc.1998.8116
9470175,Studies of lipase-catalyzed esterification reactions of some acetylenic fatty acids,"Lie Ken Jie MS, Xun F.",Lipids. 1998 Jan;33(1):71-5. doi: 10.1007/s11745-998-0181-2.,Lie Ken Jie MS,Lipids,1998,1998/2/21,,,10.1007/s11745-998-0181-2
9649842,Three distinct ferulic acid esterases produced by Aspergillus niger have specificities for different phenolic-sugar linkages in plant cell walls,"Kroon PA, Williamson G.",Biochem Soc Trans. 1998 May;26(2):S167. doi: 10.1042/bst026s167.,Kroon PA,Biochem Soc Trans,1998,1998/7/3,,,10.1042/bst026s167
9797305,"Comparison of the thermostability properties of three acid phosphatases from molds: Aspergillus fumigatus phytase, A. niger phytase, and A. niger PH 2.5 acid phosphatase","Wyss M, Pasamontes L, Rémy R, Kohler J, Kusznir E, Gadient M, Müller F, van Loon APGM.",Appl Environ Microbiol. 1998 Nov;64(11):4446-51. doi: 10.1128/AEM.64.11.4446-4451.1998.,Wyss M,Appl Environ Microbiol,1998,1998/10/31,PMC106667,,10.1128/AEM.64.11.4446-4451.1998
9487359,Effect of microbial phytase on zinc bioavailability and cadmium and lead accumulation in growing rats,"Rimbach G, Walter A, Most E, Pallauf J.",Food Chem Toxicol. 1998 Jan;36(1):7-12. doi: 10.1016/s0278-6915(97)00117-8.,Rimbach G,Food Chem Toxicol,1998,1998/3/6,,,10.1016/s0278-6915(97)00117-8
9671514,Thermodynamics of binding of heterobidentate ligands consisting of spacer-connected acarbose and beta-cyclodextrin to the catalytic and starch-binding domains of glucoamylase from Aspergillus niger shows that the catalytic and starch-binding sites are in close proximity in space,"Sigurskjold BW, Christensen T, Payre N, Cottaz S, Driguez H, Svensson B.",Biochemistry. 1998 Jul 21;37(29):10446-52. doi: 10.1021/bi9807310.,Sigurskjold BW,Biochemistry,1998,1998/7/22,,,10.1021/bi9807310
9627395,Batch foam fractionation of kudzu (Pueraria lobata) vine retting solution,"Eiamwat J, Loha V, Prokop A, Tanner RD.",Appl Biochem Biotechnol. 1998 Spring;70-72:559-67. doi: 10.1007/BF02920168.,Eiamwat J,Appl Biochem Biotechnol,1998,1998/6/17,,,10.1007/BF02920168
9724625,Structure and evolution of parallel beta-helix proteins,"Jenkins J, Mayans O, Pickersgill R.",J Struct Biol. 1998;122(1-2):236-46. doi: 10.1006/jsbi.1998.3985.,Jenkins J,J Struct Biol,1998,1998/9/2,,,10.1006/jsbi.1998.3985
9928095,Stability in organic solvent mixtures of beta-glucosidase and beta-fructofuranosidase as dry powder and entrapped in poly-HEMA,"Cantarella L, Alfani F, Cantarella M.",Ann N Y Acad Sci. 1998 Dec 13;864:219-23. doi: 10.1111/j.1749-6632.1998.tb10309.x.,Cantarella L,Ann N Y Acad Sci,1998,1999/2/3,,,10.1111/j.1749-6632.1998.tb10309.x
9706785,Effects of modified atmosphere packaging and preservatives on the shelf-life of high moisture prunes and raisins,"El Halouat A, Gourama H, Uyttendaele M, Debevere JM.",Int J Food Microbiol. 1998 Jun 16;41(3):177-84. doi: 10.1016/s0168-1605(98)00040-3.,El Halouat A,Int J Food Microbiol,1998,1998/8/26,,,10.1016/s0168-1605(98)00040-3
9576814,Alkaline phosphatase activatable polymeric cross-linkers and their use in the stabilization of proteins,"Bieniarz C, Cornwell MJ, Young DF.",Bioconjug Chem. 1998 May-Jun;9(3):390-8. doi: 10.1021/bc9800264.,Bieniarz C,Bioconjug Chem,1998,1998/5/20,,,10.1021/bc9800264
9523455,Production of pectinesterase and polygalacturonase by Aspergillus niger in submerged and solid state systems,"Maldonado MC, Strasser de Saad AM.",J Ind Microbiol Biotechnol. 1998 Jan;20(1):34-8. doi: 10.1038/sj.jim.2900470.,Maldonado MC,J Ind Microbiol Biotechnol,1998,1998/4/2,,,10.1038/sj.jim.2900470
9649747,"Structure, function and protein engineering of starch-degrading enzymes","Gottschalk TE, Fierobe HP, Mirgorodskaya E, Clarke AJ, Tull D, Sigurskjold BW, Christensen T, Payre N, Frandsen TP, Juge N, McGuire KA, Cottaz S, Roepstorff P, Driguez H, Williamson G, Svensson B.",Biochem Soc Trans. 1998 May;26(2):198-204. doi: 10.1042/bst0260198.,Gottschalk TE,Biochem Soc Trans,1998,1998/7/3,,,10.1042/bst0260198
9535279,The glycoprotein character of multiple forms of Aspergillus polygalacturonase,"Stratilová E, Mislovicová D, Kacuráková M, Machová E, Kolarová N, Markovic O, Jörnvall H.",J Protein Chem. 1998 Feb;17(2):173-9. doi: 10.1023/a:1022587718117.,Stratilová E,J Protein Chem,1998,1998/4/16,,,10.1023/a:1022587718117
9571778,Effects of synthetic hydroxy isothiocyanates on microbial systems,"Tajima H, Kimoto H, Taketo Y, Taketo A.",Biosci Biotechnol Biochem. 1998 Mar;62(3):491-5. doi: 10.1271/bbb.62.491.,Tajima H,Biosci Biotechnol Biochem,1998,1998/5/8,,,10.1271/bbb.62.491
10099354,Optimization and stability of glucoamylase production by recombinant strains of Aspergillus niger in chemostat culture,"Withers JM, Swift RJ, Wiebe MG, Robson GD, Punt PJ, van den Hondel CA, Trinci AP.",Biotechnol Bioeng. 1998 Aug 20;59(4):407-18.,Withers JM,Biotechnol Bioeng,1998,1999/4/1,,,
9666727,Bioelectrochemical monitoring of phenols and aromatic amines in flow injection using novel plant peroxidases,"Munteanu FD, Lindgren A, Emnéus J, Gorton L, Ruzgas T, Csŏregi E, Ciucu A, van Huystee RB, Gazaryan IG, Lagrimini LM.",Anal Chem. 1998 Jul 1;70(13):2596-600. doi: 10.1021/ac980022s.,Munteanu FD,Anal Chem,1998,1998/7/17,,,10.1021/ac980022s
9627391,Hydrolysis of cellulose using ternary mixtures of purified cellulases,"Baker JO, Ehrman CI, Adney WS, Thomas SR, Himmel ME.",Appl Biochem Biotechnol. 1998 Spring;70-72:395-403.,Baker JO,Appl Biochem Biotechnol,1998,1998/6/17,,,
9866696,An immunoaffinity procedure for determination of enzyme activity at elevated temperatures,"Suresh C, Dubey AK, Kavitha R, Umesh-Kumar S.",Anal Biochem. 1998 Nov 15;264(2):286-8. doi: 10.1006/abio.1998.2867.,Suresh C,Anal Biochem,1998,1998/12/29,,,10.1006/abio.1998.2867
9851713,Cloning and biochemical characterisation of Aspergillus niger hexokinase--the enzyme is strongly inhibited by physiological concentrations of trehalose 6-phosphate,"Panneman H, Ruijter GJ, van den Broeck HC, Visser J.",Eur J Biochem. 1998 Nov 15;258(1):223-32. doi: 10.1046/j.1432-1327.1998.2580223.x.,Panneman H,Eur J Biochem,1998,1998/12/16,,,10.1046/j.1432-1327.1998.2580223.x
9930661,Crystallographic and mutational analyses of an extremely acidophilic and acid-stable xylanase: biased distribution of acidic residues and importance of Asp37 for catalysis at low pH,"Fushinobu S, Ito K, Konno M, Wakagi T, Matsuzawa H.",Protein Eng. 1998 Dec;11(12):1121-8. doi: 10.1093/protein/11.12.1121.,Fushinobu S,Protein Eng,1998,1999/2/4,,,10.1093/protein/11.12.1121
9737425,Safety evaluation of amino peptidase enzyme preparation derived from Aspergillus niger,"Coenen TM, Aughton P.",Food Chem Toxicol. 1998 Sep-Oct;36(9-10):781-9. doi: 10.1016/s0278-6915(98)00041-6.,Coenen TM,Food Chem Toxicol,1998,1998/9/16,,,10.1016/s0278-6915(98)00041-6
9486882,Aspergillus: a rare primary organism in soft-tissue infections,"Johnson MA, Lyle G, Hanly M, Yeh KA.",Am Surg. 1998 Feb;64(2):122-6.,Johnson MA,Am Surg,1998,1998/3/5,,,
9463945,Substrate specificities of Penicillium simplicissimum alpha-galactosidases,"Luonteri E, Tenkanen M, Viikari L.",Enzyme Microb Technol. 1998 Feb 15;22(3):192-8. doi: 10.1016/s0141-0229(97)00170-1.,Luonteri E,Enzyme Microb Technol,1998,1998/2/17,,,10.1016/s0141-0229(97)00170-1
